last_name,first_name,Team,29,Average,30,Average,31,Average,32,Average,33,Average,34,Average,35,Average,36,Average,37,Average,38,Average,Price,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
McLean, Kenny,NOR,2.0,2.0,1.8,1.9,0.0,1.3,1.3,1.3,2.0,1.4,1.3,1.4,1.7,1.4,1.1,1.4,2.1,1.5,1.1,1.4,£4.8,0.417,0.396,0.271,0.271,0.292,0.292,0.292,0.292,0.313,0.292
Cantwell, Todd,NOR,4.0,4.0,3.6,3.8,0.0,2.5,2.9,2.6,3.9,2.9,2.8,2.9,3.5,3.0,2.5,2.9,4.1,3.0,1.9,2.9,£4.8,0.833,0.792,0.521,0.542,0.604,0.604,0.625,0.604,0.625,0.604
Leitner, Moritz,NOR,0.3,0.3,0.3,0.3,0.0,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.3,0.070,0.070,0.047,0.047,0.047,0.047,0.070,0.070,0.070,0.070
Tettey, Alexander,NOR,2.3,2.3,2.0,2.2,0.0,1.4,1.6,1.5,2.3,1.6,1.5,1.6,2.0,1.7,1.3,1.6,2.4,1.7,1.2,1.7,£4.5,0.511,0.489,0.311,0.333,0.356,0.356,0.378,0.356,0.378,0.378
Trybull, Tom,NOR,0.4,0.4,0.4,0.4,0.0,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.3,0.4,0.4,0.5,0.4,0.4,0.4,£4.4,0.091,0.091,0.068,0.068,0.068,0.068,0.068,0.091,0.091,0.091
Roberts, Patrick,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Amadou, Ibrahim,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Duda, Ondrej,NOR,0.3,0.3,0.3,0.3,0.0,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,£4.8,0.063,0.063,0.042,0.042,0.042,0.042,0.063,0.063,0.063,0.063
Rupp, Lukas,NOR,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,£4.5,0.044,0.044,0.022,0.044,0.044,0.044,0.044,0.044,0.044,0.044
Duffy, Mark,SHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Fleck, John,SHU,4.1,4.1,3.8,4.0,0.0,2.6,3.4,2.8,3.8,3.0,4.1,3.2,3.3,3.2,3.1,3.2,4.2,3.3,4.2,3.4,£5.0,0.820,0.800,0.520,0.560,0.600,0.640,0.640,0.640,0.660,0.680
Norwood, Oliver,SHU,2.4,2.4,2.2,2.3,0.0,1.5,2.0,1.6,2.3,1.8,2.4,1.9,1.9,1.9,1.8,1.9,2.5,1.9,2.5,2.0,£4.9,0.490,0.469,0.306,0.327,0.367,0.388,0.388,0.388,0.388,0.408
Freeman, Luke,SHU,0.6,0.6,0.6,0.6,0.0,0.4,0.6,0.4,0.6,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.7,0.5,0.7,0.6,£5.1,0.118,0.118,0.078,0.078,0.098,0.098,0.098,0.098,0.098,0.118
Callum Robinson,,SHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Morrison, Ravel,SHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Osborn, Ben,SHU,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Bešić, Muhamed,SHU,0.2,0.2,0.2,0.2,0.0,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,£4.4,0.045,0.045,0.023,0.045,0.045,0.045,0.045,0.045,0.045,0.045
Rodwell, Jack,SHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Berge, Sander,SHU,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.9,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020
Redmond, Nathan,SOU,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.7,1.6,0.9,2.5,1.1,2.2,1.3,2.7,1.5,2.9,1.6,3.3,1.8,£6.2,0.000,0.000,0.000,0.113,0.145,0.177,0.210,0.242,0.258,0.290
Ward-Prowse, James,SOU,3.5,3.5,2.7,3.1,0.0,2.1,3.0,2.3,1.8,2.2,2.8,2.3,2.5,2.3,3.0,2.4,3.2,2.5,3.6,2.6,£5.7,0.614,0.544,0.368,0.404,0.386,0.404,0.404,0.421,0.439,0.456
Elyounoussi, Mohamed,SOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.2,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Armstrong, Stuart,SOU,0.0,0.0,1.3,0.6,0.0,0.4,1.5,0.7,1.0,0.8,1.4,0.9,1.2,0.9,1.5,1.0,1.6,1.1,1.9,1.1,£5.2,0.000,0.115,0.077,0.135,0.154,0.173,0.173,0.192,0.212,0.212
Lemina, Mario,SOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Højbjerg, Pierre-Emile,SOU,2.3,2.3,1.7,2.0,0.0,1.3,1.9,1.5,1.2,1.4,1.8,1.5,1.5,1.5,1.9,1.5,2.0,1.6,2.4,1.7,£4.8,0.479,0.417,0.271,0.313,0.292,0.313,0.313,0.313,0.333,0.354
Johnson, Tyreke,SOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Slattery, Callum,SOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Oriol Romeu,,SOU,1.2,1.2,0.8,1.0,0.0,0.7,1.0,0.8,0.8,0.8,0.9,0.8,0.8,0.8,1.0,0.8,1.0,0.8,1.3,0.9,£4.3,0.279,0.233,0.163,0.186,0.186,0.186,0.186,0.186,0.186,0.209
Djenepo, Moussa,SOU,1.1,1.1,0.8,1.0,0.0,0.6,0.9,0.7,0.8,0.7,0.8,0.7,0.8,0.7,0.9,0.8,0.9,0.8,1.1,0.8,£5.2,0.212,0.192,0.115,0.135,0.135,0.135,0.135,0.154,0.154,0.154
Boufal, Sofiane,SOU,0.6,0.6,0.6,0.6,0.0,0.4,0.6,0.4,0.6,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.7,0.6,£5.5,0.109,0.109,0.073,0.073,0.091,0.091,0.091,0.091,0.091,0.109
Smallbone, William,SOU,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.5,0.000,0.000,0.000,0.000,0.022,0.022,0.022,0.022,0.022,0.022
Son, Heung-Min,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.1,7.9,2.1,6.5,2.6,6.5,3.1,6.4,3.4,£9.8,0.000,0.000,0.000,0.000,0.000,0.112,0.214,0.265,0.316,0.347
Eriksen, Christian,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£8.6,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Alli, Bamidele,TOT,5.5,5.5,6.5,6.0,6.0,6.0,6.5,6.1,6.8,6.3,5.6,6.1,6.6,6.2,5.4,6.1,5.4,6.0,5.3,6.0,£8.3,0.663,0.723,0.723,0.735,0.759,0.735,0.747,0.735,0.723,0.723
Lucas Moura,,TOT,2.3,2.3,2.9,2.6,2.6,2.6,3.1,2.7,3.1,2.8,2.3,2.7,3.0,2.8,2.2,2.7,2.3,2.6,2.2,2.6,£7.1,0.324,0.366,0.366,0.380,0.394,0.380,0.394,0.380,0.366,0.366
Lamela, Erik,TOT,0.9,0.9,1.2,1.0,1.0,1.0,1.3,1.1,1.3,1.1,0.9,1.1,1.2,1.1,0.9,1.1,0.9,1.1,0.8,1.0,£5.7,0.158,0.175,0.175,0.193,0.193,0.193,0.193,0.193,0.193,0.175
Winks, Harry,TOT,0.6,0.6,0.7,0.6,0.6,0.6,0.8,0.7,0.8,0.7,0.6,0.7,0.8,0.7,0.6,0.7,0.6,0.7,0.6,0.7,£5.2,0.115,0.115,0.115,0.135,0.135,0.135,0.135,0.135,0.135,0.135
Wanyama, Victor,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Sissoko, Moussa,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.8,0.7,2.4,1.0,1.8,1.1,1.8,1.1,1.7,1.2,£4.8,0.000,0.000,0.000,0.000,0.104,0.146,0.208,0.229,0.229,0.250
Dier, Eric,TOT,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£4.8,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
Amos, Luke,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Skipp, Oliver,TOT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Ndombele, Tanguy,TOT,0.8,0.8,1.1,1.0,0.9,0.9,1.2,1.0,1.1,1.0,0.8,1.0,1.1,1.0,0.8,1.0,0.8,1.0,0.8,0.9,£5.8,0.138,0.172,0.155,0.172,0.172,0.172,0.172,0.172,0.172,0.155
Lo Celso, Giovani,TOT,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£7.3,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055
Sessegnon, Ryan,TOT,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,£5.4,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037
Nkoudou, Georges-Kévin,TOT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£5.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Fernandes,,TOT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Bergwijn, Steven,TOT,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£7.5,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053
Doucouré, Abdoulaye,WAT,2.8,2.8,2.9,2.8,2.9,2.9,3.4,3.0,2.5,2.9,3.8,3.1,4.3,3.2,2.3,3.1,2.5,3.0,2.8,3.0,£5.6,0.500,0.500,0.518,0.536,0.518,0.554,0.571,0.554,0.536,0.536
Pereyra, Roberto,WAT,1.3,1.3,1.5,1.4,1.4,1.4,1.8,1.5,1.2,1.4,2.0,1.5,2.3,1.6,1.1,1.6,1.2,1.5,1.4,1.5,£5.6,0.232,0.250,0.250,0.268,0.250,0.268,0.286,0.286,0.268,0.268
Hughes, Will,WAT,1.6,1.6,1.7,1.6,1.7,1.7,2.0,1.8,1.4,1.7,2.2,1.8,2.6,1.9,1.3,1.8,1.4,1.8,1.6,1.8,£5.3,0.302,0.302,0.321,0.340,0.321,0.340,0.358,0.340,0.340,0.340
Cleverley, Tom,WAT,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,£4.8,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083,0.083
Sema, Ken,WAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Capoue, Etienne,WAT,1.9,1.9,2.0,2.0,2.0,2.0,2.4,2.1,1.7,2.0,2.7,2.1,3.1,2.3,1.6,2.2,1.7,2.1,1.9,2.1,£4.8,0.396,0.417,0.417,0.438,0.417,0.438,0.479,0.458,0.438,0.438
Chalobah, Nathaniel,WAT,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,£4.4,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114,0.114
Quina, Domingos,WAT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.4,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Sarr, Ismaïla,WAT,1.9,1.9,2.1,2.0,2.0,2.0,2.4,2.1,1.7,2.0,2.7,2.1,3.1,2.3,1.6,2.2,1.7,2.1,2.0,2.1,£6.3,0.302,0.317,0.317,0.333,0.317,0.333,0.365,0.349,0.333,0.333
Dele-Bashiru, Ayotomiwa,WAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Pussetto, Ignacio,WAT,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Antonio, Michail,WHU,0.8,0.8,1.1,1.0,0.8,0.9,0.8,0.9,0.8,0.9,1.2,0.9,0.8,0.9,1.2,0.9,0.8,0.9,1.0,0.9,£6.9,0.116,0.145,0.130,0.130,0.130,0.130,0.130,0.130,0.130,0.130
Felipe Anderson,,WHU,2.3,2.3,2.9,2.6,1.7,2.3,2.3,2.3,2.3,2.3,3.0,2.4,2.0,2.4,3.1,2.4,1.8,2.4,2.8,2.4,£6.6,0.348,0.394,0.348,0.348,0.348,0.364,0.364,0.364,0.364,0.364
Lanzini, Manuel,WHU,0.8,0.8,1.2,1.0,0.8,0.9,0.9,0.9,0.8,0.9,1.2,1.0,0.8,0.9,1.2,1.0,0.8,0.9,1.1,1.0,£6.2,0.129,0.161,0.145,0.145,0.145,0.161,0.145,0.161,0.145,0.161
Yarmolenko, Andriy,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.2,0.9,0.3,1.4,0.5,0.9,0.5,1.2,0.6,£5.2,0.000,0.000,0.000,0.000,0.000,0.038,0.058,0.096,0.096,0.115
Snodgrass, Robert,WHU,3.3,3.3,4.2,3.8,2.5,3.3,3.4,3.4,3.3,3.3,4.3,3.5,2.9,3.4,4.4,3.5,2.7,3.4,4.0,3.5,£5.3,0.623,0.717,0.623,0.642,0.623,0.660,0.642,0.660,0.642,0.660
Wilshere, Jack,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,£4.7,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Rice, Declan,WHU,1.5,1.5,2.1,1.8,1.2,1.6,1.6,1.6,1.6,1.6,2.2,1.7,1.3,1.6,2.2,1.7,1.2,1.7,1.9,1.7,£4.7,0.319,0.383,0.340,0.340,0.340,0.362,0.340,0.362,0.362,0.362
Noble, Mark,WHU,2.8,2.8,3.5,3.2,2.1,2.8,2.8,2.8,2.8,2.8,3.7,2.9,2.4,2.9,3.7,3.0,2.2,2.9,3.4,2.9,£5.0,0.560,0.640,0.560,0.560,0.560,0.580,0.580,0.600,0.580,0.580
Carlos Sánchez,,WHU,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.3,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
Diangana, Grady,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.3,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Fornals, Pablo,WHU,1.8,1.8,2.3,2.0,1.3,1.8,1.8,1.8,1.8,1.8,2.4,1.9,1.5,1.8,2.5,1.9,1.4,1.9,2.2,1.9,£6.0,0.300,0.333,0.300,0.300,0.300,0.317,0.300,0.317,0.317,0.317
Obiang, Pedro,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Holland, Nathan,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.4,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Rosa,,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Soucek, Tomas,WHU,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.9,0.000,0.000,0.000,0.000,0.020,0.020,0.020,0.020,0.020,0.020
Bowen, Jarrod,WHU,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,£6.5,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
Neves,,WOL,2.1,2.1,1.4,1.8,2.3,1.9,1.3,1.8,2.1,1.8,2.5,2.0,2.2,2.0,1.8,2.0,2.0,2.0,1.5,1.9,£5.2,0.404,0.346,0.365,0.346,0.346,0.385,0.385,0.385,0.385,0.365
Moutinho,,WOL,3.3,3.3,2.3,2.8,3.6,3.1,2.2,2.8,3.3,2.9,3.7,3.1,3.4,3.1,2.8,3.1,3.1,3.1,2.4,3.0,£5.4,0.611,0.519,0.574,0.519,0.537,0.574,0.574,0.574,0.574,0.556
Gibbs-White, Morgan,WOL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£4.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021
Traoré, Adama,WOL,0.0,0.0,3.3,1.6,4.9,2.7,3.1,2.8,4.6,3.2,5.1,3.5,4.7,3.7,4.0,3.7,4.3,3.8,3.4,3.7,£5.8,0.000,0.276,0.466,0.483,0.552,0.603,0.638,0.638,0.655,0.638
Costa, Hélder,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cavaleiro, Ivan,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.9,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Dendoncker, Leander,WOL,2.1,2.1,1.4,1.8,2.3,1.9,1.3,1.8,2.1,1.8,2.5,2.0,2.2,2.0,1.8,2.0,2.0,2.0,1.5,1.9,£4.4,0.477,0.409,0.432,0.409,0.409,0.455,0.455,0.455,0.455,0.432
Neto,,WOL,1.0,1.0,0.8,0.9,1.1,1.0,0.8,0.9,1.0,0.9,1.2,1.0,1.0,1.0,0.8,1.0,0.9,1.0,0.8,0.9,£5.0,0.200,0.180,0.200,0.180,0.180,0.200,0.200,0.200,0.200,0.180
Perry, Taylor,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Otasowie, Owen,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Cundle, Luke,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Jordao,,WOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,£4.5,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Podence,,WOL,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,£5.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019